locus,gene,known_res,drug,r_carrier,s_carrier,n_rare_variants,n_total_variants,OR,p,product,p_corrected,significant
Rv0292,eccE3,False,,3,3,8,9,0.9428571428571428,1.0,,1.0,False
Rv0293c,Rv0293c,False,,3,1,4,5,3.0,0.6150877869959483,,0.911193566611215,False
Rv0294,tam,False,,3,10,5,6,0.22285714285714286,0.0332281708170136,,0.28384063987063424,False
Rv0295c,Rv0295c,False,,1,0,1,1,inf,1.0,,1.0,False
Rv0296c,Rv0296c,False,,0,6,4,4,0.0,0.010514352149631367,,0.16789810076776215,False
Rv0297,PE_PGRS5,False,,12,12,20,22,0.9230769230769231,1.0,,1.0,False
Rv0298,Rv0298,False,,4,0,2,3,inf,0.11534590735825542,,0.47162772962516203,False
Rv0299,Rv0299,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv0300,vapB2,False,,1,4,1,1,0.21621621621621623,0.19351726799151076,,0.6475022882270176,False
Rv0301,vapC2,False,,1,2,2,2,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv0302,Rv0302,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv0303,Rv0303,False,,7,3,6,6,2.4838709677419355,0.31010927281581,,0.7758203049626299,False
Rv0304c,PPE5,False,,17,31,46,53,0.130568356374808,0.0002326592476280325,,0.03172219357082212,True
Rv0305c,PPE6,False,,4,5,13,16,0.7294117647058823,0.7324847630581837,,0.9971806778192247,False
Rv0306,Rv0306,False,,2,1,3,3,1.9444444444444444,1.0,,1.0,False
Rv0308,Rv0308,False,,1,2,4,4,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv0309,Rv0309,False,,2,7,4,5,0.23015873015873015,0.08175582255321553,,0.44046260022970984,False
Rv0310c,Rv0310c,False,,2,4,2,3,0.4444444444444444,0.42382706003741333,,0.8335072200774719,False
Rv0311,Rv0311,False,,3,3,6,7,0.9428571428571428,1.0,,1.0,False
Rv0312,Rv0312,False,,1,14,4,5,0.04247104247104247,9.062366389618685e-05,,0.020078805531998898,True
Rv0313,Rv0313,False,,0,3,3,3,0.0,0.11014439096630878,,0.45614703969108017,False
Rv0314c,Rv0314c,False,,0,3,3,3,0.0,0.11014439096630878,,0.45614703969108017,False
Rv0316,Rv0316,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv0317c,glpQ2,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv0318c,Rv0318c,False,,3,2,4,5,1.457142857142857,1.0,,1.0,False
Rv0319,pcp,False,,3,0,1,1,inf,0.24028137726767862,,0.6477547394782668,False
Rv0320,Rv0320,False,,2,4,6,6,0.4444444444444444,0.42382706003741333,,0.8335072200774719,False
Rv0321,dcd,False,,0,3,3,3,0.0,0.11014439096630878,,0.45614703969108017,False
Rv0322,udgA,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv0323c,Rv0323c,False,,1,0,1,2,inf,1.0,,1.0,False
Rv0324,Rv0324,False,,1,0,1,2,inf,1.0,,1.0,False
Rv0326,Rv0326,False,,2,2,3,3,0.9444444444444444,1.0,,1.0,False
Rv0327c,cyp135A1,False,,8,5,10,11,1.6533333333333333,0.5449207919416081,,0.9031062213338013,False
Rv0328,Rv0328,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv0329c,Rv0329c,False,,2,10,4,4,0.14444444444444443,0.01133804025595853,,0.17706322778578407,False
Rv0331,Rv0331,False,,4,4,6,7,0.9411764705882353,1.0,,1.0,False
Rv0332,Rv0332,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv0333,Rv0333,False,,1,3,3,3,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv0334,rmlA,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv0335c,PE6,False,,2,5,3,4,0.34444444444444444,0.2552785444052043,,0.6654135587620951,False
Rv0336,Rv0336,False,,34,31,82,91,1.3709677419354838,0.7324847630581837,,0.9971806778192247,False
Rv0337c,aspC,False,,1,6,4,5,0.13513513513513514,0.05278124973785536,,0.33592375281992326,False
Rv0338c,Rv0338c,False,,6,8,8,10,0.65625,0.5600820770329243,,0.911193566611215,False
Rv0339c,Rv0339c,False,,6,18,12,15,0.1875,0.0025945398173364788,,0.10567628260089643,False
Rv0340,Rv0340,False,,3,1,3,4,3.0,0.6150877869959483,,0.911193566611215,False
Rv0341,iniB,False,,2,1,3,3,1.9444444444444444,1.0,,1.0,False
Rv0342,iniA,False,,4,6,9,10,0.5882352941176471,0.510241335444982,,0.855227202908965,False
Rv0343,iniC,False,,5,3,7,7,1.6666666666666667,0.7115031758470607,,0.9799062775360645,False
Rv0345,Rv0345,False,,0,7,1,1,0.0,0.004638684771896191,,0.11499396864595803,False
Rv0346c,ansP2,False,,2,3,5,5,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv0347,Rv0347,False,,1,0,1,1,inf,1.0,,1.0,False
Rv0348,Rv0348,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv0349,Rv0349,False,,1,3,4,4,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv0350,dnaK,False,,3,2,4,6,1.457142857142857,1.0,,1.0,False
Rv0351,grpE,False,,0,2,4,4,0.0,0.23324694557571268,,0.6475022882270176,False
Rv0352,dnaJ1,False,,3,7,5,7,0.3551020408163265,0.18468088333393254,,0.6475022882270176,False
Rv0353,hspR,False,,2,1,1,1,1.9444444444444444,1.0,,1.0,False
Rv0354c,PPE7,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv0355c,PPE8,False,,28,28,98,111,0.8,0.7888129714045379,,1.0,False
Rv0356c,Rv0356c,False,,2,1,2,2,1.9444444444444444,1.0,,1.0,False
Rv0357c,purA,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv0358,Rv0358,False,,4,1,2,2,4.117647058823529,0.35847964499324725,,0.8053297474658184,False
Rv0359,Rv0359,False,,3,3,5,6,0.9428571428571428,1.0,,1.0,False
Rv0360c,Rv0360c,False,,0,3,2,3,0.0,0.11014439096630878,,0.45614703969108017,False
Rv0361,Rv0361,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv0362,mgtE,False,,1,3,3,5,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv0363c,fba,False,,1,5,2,3,0.16756756756756758,0.10274811465577266,,0.45614703969108017,False
Rv0364,Rv0364,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv0365c,Rv0365c,False,,3,7,6,6,0.3551020408163265,0.18468088333393254,,0.6475022882270176,False
Rv0366c,Rv0366c,False,,3,0,3,4,inf,0.24028137726767862,,0.6477547394782668,False
Rv0367c,Rv0367c,False,,1,0,1,1,inf,1.0,,1.0,False
Rv0368c,Rv0368c,False,,1,16,6,7,0.033783783783783786,1.373028099510538e-05,,0.008112307687941429,True
Rv0369c,Rv0369c,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv0370c,Rv0370c,False,,2,3,3,6,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv0371c,Rv0371c,False,,1,0,1,1,inf,1.0,,1.0,False
Rv0372c,Rv0372c,False,,4,1,3,3,4.117647058823529,0.35847964499324725,,0.8053297474658184,False
Rv0373c,Rv0373c,False,,6,7,9,9,0.7767857142857143,0.765120408744056,,1.0,False
Rv0374c,Rv0374c,False,,2,2,3,3,0.9444444444444444,1.0,,1.0,False
Rv0375c,Rv0375c,False,,0,7,4,4,0.0,0.004638684771896191,,0.11499396864595803,False
Rv0376c,Rv0376c,False,,4,5,5,7,0.7294117647058823,0.7324847630581837,,0.9971806778192247,False
Rv0377,Rv0377,False,,2,4,4,7,0.4444444444444444,0.42382706003741333,,0.8335072200774719,False
Rv0378,Rv0378,False,,0,2,1,1,0.0,0.23324694557571268,,0.6475022882270176,False
Rv0379,secE2,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv0380c,Rv0380c,False,,6,4,3,4,1.5,0.7366003820880577,,0.9993296419832239,False
Rv0381c,Rv0381c,False,,1,2,3,4,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv0382c,pyrE,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv0383c,Rv0383c,False,,0,4,5,5,0.0,0.05119387185758014,,0.33592375281992326,False
Rv0384c,clpB,False,,4,5,7,8,0.7294117647058823,0.7324847630581837,,0.9971806778192247,False
Rv0385,Rv0385,False,,2,2,4,4,0.9444444444444444,1.0,,1.0,False
Rv0386,Rv0386,False,,5,20,15,16,0.12121212121212122,0.0001704858273954723,,0.03172219357082212,True
Rv0389,purT,False,,1,6,7,9,0.13513513513513514,0.05278124973785536,,0.33592375281992326,False
Rv0390,Rv0390,False,,0,2,1,1,0.0,0.23324694557571268,,0.6475022882270176,False
Rv0391,metZ,False,,1,0,1,1,inf,1.0,,1.0,False
Rv0392c,ndhA,False,,6,9,11,12,0.5625,0.3927464119509913,,0.8335072200774719,False
Rv0393,Rv0393,False,,9,7,8,16,1.2857142857142858,0.7799839338645175,,1.0,False
Rv0395,Rv0395,False,,4,1,4,6,4.117647058823529,0.35847964499324725,,0.8053297474658184,False
Rv0397,Rv0397,False,,3,9,10,12,0.2571428571428571,0.06110160373142372,,0.36221602880919246,False
Rv0397A,Rv0397A,False,,0,3,1,2,0.0,0.11014439096630878,,0.45614703969108017,False
Rv0398c,Rv0398c,False,,1,4,1,2,0.21621621621621623,0.19351726799151076,,0.6475022882270176,False
Rv0399c,lpqK,False,,6,8,5,5,0.65625,0.5600820770329243,,0.911193566611215,False
Rv0400c,fadE7,False,,3,4,5,5,0.6857142857142857,0.7071320118447433,,0.9795947565414673,False
Rv0401,Rv0401,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv0402c,mmpL1,False,,4,5,8,9,0.7294117647058823,0.7324847630581837,,0.9971806778192247,False
Rv0403c,mmpS1,False,,3,2,2,2,1.457142857142857,1.0,,1.0,False
Rv0404,fadD30,False,,7,11,10,14,0.5131964809384164,0.28266348838960825,,0.7255916483281399,False
Rv0405,pks6,False,,11,17,25,28,0.4553376906318083,0.1503541409710682,,0.5774706714435934,False
Rv0406c,Rv0406c,False,,1,5,2,3,0.16756756756756758,0.10274811465577266,,0.45614703969108017,False
Rv0407,fgd1,False,,5,12,7,8,0.30303030303030304,0.0537593544553053,,0.3387460010613031,False
Rv0408,pta,False,,1,7,4,6,0.11196911196911197,0.02629972719429304,,0.23308133225942204,False
Rv0409,ackA,False,,0,6,3,3,0.0,0.010514352149631367,,0.16789810076776215,False
Rv0410c,pknG,False,,2,13,10,11,0.09829059829059829,0.0011720809337903378,,0.06869534272428701,False
Rv0411c,glnH,False,,4,8,4,5,0.4117647058823529,0.2159302455790701,,0.6475022882270176,False
Rv0412c,Rv0412c,False,,2,7,4,6,0.23015873015873015,0.08175582255321553,,0.44046260022970984,False
Rv0413,mutT3,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv0414c,thiE,False,,2,4,5,5,0.4444444444444444,0.42382706003741333,,0.8335072200774719,False
Rv0415,thiO,False,,3,1,2,2,3.0,0.6150877869959483,,0.911193566611215,False
Rv0416,thiS,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv0418,lpqL,False,,8,10,12,12,0.6933333333333334,0.5919564911780534,,0.911193566611215,False
Rv0419,lpqM,False,,6,5,8,9,1.1625,1.0,,1.0,False
Rv0420c,Rv0420c,False,,6,1,2,2,6.5625,0.10800778464713234,,0.45614703969108017,False
Rv0421c,Rv0421c,False,,1,2,3,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv0422c,thiD,False,,0,6,3,3,0.0,0.010514352149631367,,0.16789810076776215,False
Rv0423c,thiC,False,,3,3,4,4,0.9428571428571428,1.0,,1.0,False
Rv0424c,Rv0424c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv0425c,ctpH,False,,8,15,17,19,0.37333333333333335,0.0788221954030637,,0.44046260022970984,False
Rv0426c,Rv0426c,False,,3,0,3,3,inf,0.24028137726767862,,0.6477547394782668,False
Rv0427c,xthA,False,,5,3,5,5,1.6666666666666667,0.7115031758470607,,0.9799062775360645,False
Rv0428c,Rv0428c,False,,0,1,1,4,0.0,0.48648648648648646,,0.8335072200774719,False
Rv0429c,def,False,,0,6,3,3,0.0,0.010514352149631367,,0.16789810076776215,False
Rv0430,Rv0430,False,,1,2,3,4,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv0431,Rv0431,False,,0,6,1,2,0.0,0.010514352149631367,,0.16789810076776215,False
Rv0432,sodC,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv0433,Rv0433,False,,5,5,4,4,0.9393939393939394,1.0,,1.0,False
Rv0434,Rv0434,False,,2,0,2,3,inf,0.49352091817845234,,0.8335072200774719,False
Rv0435c,Rv0435c,False,,2,6,7,8,0.2777777777777778,0.14729830450796125,,0.5663476024736688,False
Rv0436c,pssA,False,,2,6,3,4,0.2777777777777778,0.14729830450796125,,0.5663476024736688,False
Rv0437c,psd,False,,1,2,2,2,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv0438c,moeA2,False,,1,6,4,5,0.13513513513513514,0.05278124973785536,,0.33592375281992326,False
Rv0439c,Rv0439c,False,,1,3,4,4,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv0440,groEL2,False,,2,12,8,8,0.1111111111111111,0.002579247687323198,,0.10567628260089643,False
Rv0441c,Rv0441c,False,,1,0,1,1,inf,1.0,,1.0,False
Rv0442c,PPE10,False,,0,6,4,5,0.0,0.010514352149631367,,0.16789810076776215,False
Rv0443,Rv0443,False,,1,9,4,4,0.08108108108108109,0.005991541700743262,,0.12277465508170443,False
Rv0444c,rskA,False,,0,6,6,7,0.0,0.010514352149631367,,0.16789810076776215,False
Rv0445c,sigK,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv0446c,Rv0446c,False,,3,3,6,7,0.9428571428571428,1.0,,1.0,False
Rv0447c,ufaA1,False,,4,2,4,4,2.0,0.6748567641704906,,0.9516178317360338,False
Rv0449c,Rv0449c,False,,1,0,1,1,inf,1.0,,1.0,False
Rv0450c,mmpL4,False,,4,7,10,11,0.48739495798319327,0.3392471638466414,,0.8051873237689442,False
Rv0451c,mmpS4,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv0452,Rv0452,False,,0,2,2,3,0.0,0.23324694557571268,,0.6475022882270176,False
Rv0453,PPE11,False,,2,8,7,7,0.19444444444444445,0.04377157393176042,,0.33514088463950475,False
Rv0455c,Rv0455c,False,,2,2,4,4,0.9444444444444444,1.0,,1.0,False
Rv0457c,Rv0457c,False,,3,4,5,7,0.6857142857142857,0.7071320118447433,,0.9795947565414673,False
Rv0458,Rv0458,False,,6,12,7,9,0.375,0.10574945147295213,,0.45614703969108017,False
Rv0459,Rv0459,False,,3,1,2,3,3.0,0.6150877869959483,,0.911193566611215,False
Rv0461,Rv0461,False,,6,4,6,6,1.5,0.7366003820880577,,0.9993296419832239,False
Rv0462,lpdC,False,,5,3,4,4,1.6666666666666667,0.7115031758470607,,0.9799062775360645,False
Rv0463,Rv0463,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv0464c,Rv0464c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv0465c,Rv0465c,False,,2,7,4,7,0.23015873015873015,0.08175582255321553,,0.44046260022970984,False
Rv0466,Rv0466,False,,2,0,1,1,inf,0.49352091817845234,,0.8335072200774719,False
Rv0467,icl1,False,,4,2,4,4,2.0,0.6748567641704906,,0.9516178317360338,False
Rv0468,fadB2,False,,1,9,4,4,0.08108108108108109,0.005991541700743262,,0.12277465508170443,False
Rv0469,umaA,False,,6,0,3,6,inf,0.02541675045848389,,0.23308133225942204,False
Rv0470c,pcaA,False,,1,6,3,3,0.13513513513513514,0.05278124973785536,,0.33592375281992326,False
Rv0470A,Rv0470A,False,,1,0,1,2,inf,1.0,,1.0,False
Rv0471c,Rv0471c,False,,1,3,3,3,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv0472c,Rv0472c,False,,0,2,1,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv0473,Rv0473,False,,1,3,4,5,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv0474,Rv0474,False,,0,7,1,2,0.0,0.004638684771896191,,0.11499396864595803,False
Rv0475,hbhA,False,,1,1,2,5,0.9459459459459459,1.0,,1.0,False
Rv0477,Rv0477,False,,2,1,3,3,1.9444444444444444,1.0,,1.0,False
Rv0478,deoC,False,,1,7,2,2,0.11196911196911197,0.02629972719429304,,0.23308133225942204,False
Rv0479c,Rv0479c,False,,2,4,5,6,0.4444444444444444,0.42382706003741333,,0.8335072200774719,False
Rv0480c,Rv0480c,False,,0,9,3,3,0.0,0.0008517892435051351,,0.06869534272428701,False
Rv0482,murB,False,,1,1,1,1,0.9459459459459459,1.0,,1.0,False
Rv0483,lprQ,False,,3,3,5,6,0.9428571428571428,1.0,,1.0,False
Rv0484c,Rv0484c,False,,1,2,3,5,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv0485,Rv0485,False,,2,4,6,6,0.4444444444444444,0.42382706003741333,,0.8335072200774719,False
Rv0486,mshA,False,,6,7,9,9,0.7767857142857143,0.765120408744056,,1.0,False
Rv0487,Rv0487,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv0488,Rv0488,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv0489,gpm1,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv0490,senX3,False,,1,7,4,5,0.11196911196911197,0.02629972719429304,,0.23308133225942204,False
Rv0491,regX3,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv0492c,Rv0492c,False,,3,1,5,6,3.0,0.6150877869959483,,0.911193566611215,False
Rv0493c,Rv0493c,False,,2,3,4,6,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv0494,Rv0494,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv0495c,Rv0495c,False,,6,5,6,6,1.1625,1.0,,1.0,False
Rv0496,Rv0496,False,,2,0,2,2,inf,0.49352091817845234,,0.8335072200774719,False
Rv0497,Rv0497,False,,0,4,4,4,0.0,0.05119387185758014,,0.33592375281992326,False
Rv0498,Rv0498,False,,3,0,2,2,inf,0.24028137726767862,,0.6477547394782668,False
Rv0499,Rv0499,False,,1,1,2,3,0.9459459459459459,1.0,,1.0,False
Rv0500,proC,False,,1,5,2,4,0.16756756756756758,0.10274811465577266,,0.45614703969108017,False
Rv0500A,Rv0500A,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv0501,galE2,False,,1,7,4,4,0.11196911196911197,0.02629972719429304,,0.23308133225942204,False
Rv0502,Rv0502,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv0503c,cmaA2,False,,3,3,3,3,0.9428571428571428,1.0,,1.0,False
Rv0504c,Rv0504c,False,,1,0,1,1,inf,1.0,,1.0,False
Rv0505c,serB1,False,,3,6,5,6,0.42857142857142855,0.30236222523016465,,0.7580439097884962,False
Rv0507,mmpL2,False,,9,10,14,17,0.8068965517241379,0.7922070486498222,,1.0,False
Rv0508,Rv0508,False,,3,0,2,2,inf,0.24028137726767862,,0.6477547394782668,False
Rv0509,hemA,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv0510,hemC,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv0511,hemD,False,,2,2,4,4,0.9444444444444444,1.0,,1.0,False
Rv0512,hemB,False,,3,5,5,6,0.5314285714285715,0.4737118541210014,,0.8335072200774719,False
Rv0514,Rv0514,False,,1,0,1,1,inf,1.0,,1.0,False
Rv0515,Rv0515,False,,35,29,77,83,2.8160919540229883,0.18468088333393257,,0.6475022882270176,False
Rv0516c,Rv0516c,False,,1,0,1,1,inf,1.0,,1.0,False
Rv0517,Rv0517,False,,2,3,5,5,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv0518,Rv0518,False,,3,0,1,1,inf,0.24028137726767862,,0.6477547394782668,False
Rv0519c,Rv0519c,False,,2,9,6,7,0.16666666666666666,0.022647941045836978,,0.23308133225942204,False
Rv0522,gabP,False,,2,2,4,4,0.9444444444444444,1.0,,1.0,False
Rv0523c,Rv0523c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv0524,hemL,False,,3,5,5,6,0.5314285714285715,0.4737118541210014,,0.8335072200774719,False
Rv0526,Rv0526,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv0527,ccdA,False,,3,2,3,3,1.457142857142857,1.0,,1.0,False
Rv0528,Rv0528,False,,3,2,4,4,1.457142857142857,1.0,,1.0,False
Rv0529,ccsA,False,,4,1,3,4,4.117647058823529,0.35847964499324725,,0.8053297474658184,False
Rv0530,Rv0530,False,,0,3,5,7,0.0,0.11014439096630878,,0.45614703969108017,False
Rv0531,Rv0531,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv0532,PE_PGRS6,False,,13,20,32,37,0.416,0.1009534405330708,,0.45614703969108017,False
Rv0534c,menA,False,,0,2,1,1,0.0,0.23324694557571268,,0.6475022882270176,False
Rv0536,galE3,False,,3,2,5,7,1.457142857142857,1.0,,1.0,False
Rv0537c,Rv0537c,False,,3,9,10,12,0.2571428571428571,0.06110160373142372,,0.36221602880919246,False
Rv0538,Rv0538,False,,6,12,9,10,0.375,0.10574945147295213,,0.45614703969108017,False
Rv0539,Rv0539,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv0540,Rv0540,False,,1,2,3,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv0541c,Rv0541c,False,,3,2,5,6,1.457142857142857,1.0,,1.0,False
Rv0542c,menE,False,,4,5,3,4,0.7294117647058823,0.7324847630581837,,0.9971806778192247,False
Rv0544c,Rv0544c,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv0545c,pitA,False,,3,4,3,4,0.6857142857142857,0.7071320118447433,,0.9795947565414673,False
Rv0546c,Rv0546c,False,,1,2,2,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv0547c,Rv0547c,False,,0,3,3,3,0.0,0.11014439096630878,,0.45614703969108017,False
Rv0548c,menB,False,,0,3,2,2,0.0,0.11014439096630878,,0.45614703969108017,False
Rv0549c,vapC3,False,,1,6,2,2,0.13513513513513514,0.05278124973785536,,0.33592375281992326,False
Rv0550c,vapB3,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv0551c,fadD8,False,,1,5,6,6,0.16756756756756758,0.10274811465577266,,0.45614703969108017,False
Rv0552,Rv0552,False,,4,9,9,10,0.35294117647058826,0.13187969254550178,,0.5306623269850212,False
Rv0553,menC,False,,5,3,3,3,1.6666666666666667,0.7115031758470607,,0.9799062775360645,False
Rv0554,bpoC,False,,2,5,5,5,0.34444444444444444,0.2552785444052043,,0.6654135587620951,False
Rv0555,menD,False,,3,6,5,6,0.42857142857142855,0.30236222523016465,,0.7580439097884962,False
Rv0557,mgtA,False,,2,5,6,8,0.34444444444444444,0.2552785444052043,,0.6654135587620951,False
Rv0558,menH,False,,1,0,1,1,inf,1.0,,1.0,False
Rv0560c,Rv0560c,False,,1,2,2,2,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv0561c,Rv0561c,False,,4,1,3,3,4.117647058823529,0.35847964499324725,,0.8053297474658184,False
Rv0562,grcC1,False,,0,7,1,2,0.0,0.004638684771896191,,0.11499396864595803,False
Rv0563,htpX,False,,8,6,6,6,1.3333333333333333,0.7689708938466124,,1.0,False
Rv0564c,gpdA1,False,,1,2,3,4,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv0565c,Rv0565c,False,,7,14,12,13,0.3548387096774194,0.07140415254704723,,0.4163284881238198,False
Rv0566c,Rv0566c,False,,3,0,2,3,inf,0.24028137726767862,,0.6477547394782668,False
Rv0567,Rv0567,False,,4,9,8,9,0.35294117647058826,0.13187969254550178,,0.5306623269850212,False
Rv0568,cyp135B1,False,,1,2,3,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv0570,nrdZ,False,,6,6,11,12,0.9375,1.0,,1.0,False
Rv0571c,Rv0571c,False,,1,2,2,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv0572c,Rv0572c,False,,1,1,2,3,0.9459459459459459,1.0,,1.0,False
Rv0573c,pncB2,False,,2,4,6,6,0.4444444444444444,0.42382706003741333,,0.8335072200774719,False
Rv0574c,Rv0574c,False,,6,3,7,7,2.0625,0.48070571652470906,,0.8335072200774719,False
Rv0575c,Rv0575c,False,,0,7,4,6,0.0,0.004638684771896191,,0.11499396864595803,False
Rv0576,Rv0576,False,,3,2,6,7,1.457142857142857,1.0,,1.0,False
Rv0577,TB27.3,False,,3,2,3,3,1.457142857142857,1.0,,1.0,False
Rv0578c,PE_PGRS7,False,,27,21,43,56,1.7532467532467533,0.33119840572092807,,0.8051873237689442,False
Rv0579,Rv0579,False,,5,0,4,4,inf,0.0545624729495075,,0.3387460010613031,False
Rv0580c,Rv0580c,False,,0,3,2,2,0.0,0.11014439096630878,,0.45614703969108017,False
Rv0581,vapB26,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv0583c,lpqN,False,,1,2,2,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv0584,Rv0584,False,,1,7,7,7,0.11196911196911197,0.02629972719429304,,0.23308133225942204,False
